X,Y
588.265381,-40.403542
588.264038,-40.393784
588.255554,-40.363194
588.258545,-40.409122
588.261841,-40.414043
588.258911,-40.41613
588.269714,-40.375595
588.26593,-40.412567
588.259033,-40.410053
588.258911,-40.414276
588.270203,-40.403309
588.200745,-40.448032
588.253418,-40.384148
588.263977,-40.380394
588.265442,-40.340965
588.265381,-40.403198
588.250183,-40.394394
588.269287,-40.402851
588.203735,-40.42107
588.268005,-40.408741
588.198242,-40.462753
588.265381,-40.378651
588.258118,-40.392971
588.263977,-40.367317
588.273376,-40.343178
588.263977,-40.396553
588.253601,-40.390186
588.27002,-40.342941
588.261902,-40.370689
588.255737,-40.416039
588.259399,-40.371609
588.267822,-40.402786
588.265503,-40.415401
588.269104,-40.406799
588.255005,-40.420334
588.266296,-40.379414
588.255249,-40.364616
588.25592,-40.412628
588.253845,-40.410706
588.219971,-40.26643
588.252441,-40.412632
588.262634,-40.398388
588.260925,-40.39323
588.235901,-40.303291
588.276306,-40.348534
588.26355,-40.348442
588.264465,-40.418682
588.204529,-40.379391
588.256226,-40.344635
588.260864,-40.406837
588.209534,-40.26862
588.209656,-40.288082
588.263977,-40.40593
588.256531,-40.345207
588.252319,-40.355927
588.25116,-40.341534
588.256592,-40.409676
588.262207,-40.404446
588.250488,-40.360939
588.264954,-40.405788
588.264648,-40.397106
588.262695,-40.402237
588.254578,-40.405693
588.250427,-40.392178
588.255066,-40.420288
588.195068,-40.441166
588.256653,-40.414955
588.261841,-40.400005
588.260925,-40.345375
588.268311,-40.368633
588.245117,-40.365814
588.263306,-40.344761
588.264648,-40.415791
588.257385,-40.384842
588.259033,-40.409439
588.25647,-40.415863
588.261719,-40.3909
588.247986,-40.342083
588.26062,-40.411079
588.264282,-40.375397
588.265564,-40.392433
588.260315,-40.403214
588.193298,-40.440105
588.265381,-40.401157
588.264893,-40.363274
588.260864,-40.403976
588.197815,-40.433002
588.257996,-40.407097
588.261353,-40.363907
588.265198,-40.406055
588.266785,-40.400337
588.258423,-40.377491
588.252686,-40.366379
588.278076,-40.375149
588.266174,-40.345768
588.262573,-40.386505
588.272644,-40.3843
588.259033,-40.409424
588.191528,-40.426563
588.255554,-40.415588
588.274475,-40.349285
588.255554,-40.431438
588.261719,-40.412777
588.261414,-40.400257
588.262817,-40.408367
588.271606,-40.394859
588.203003,-40.419167
588.26416,-40.413254
588.263916,-40.404682
588.250488,-40.365921
588.259399,-40.406883
588.261169,-40.415623
588.258362,-40.415359
588.253052,-40.418297
588.203125,-40.425262
588.256897,-40.409458
588.260986,-40.349243
588.259827,-40.421028
588.261963,-40.386242
588.265625,-40.387577
588.191528,-40.42905
588.253296,-40.396774
588.195557,-40.44759
588.25824,-40.421402
588.260193,-40.398705
588.213623,-40.261635
588.26062,-40.395817
588.246826,-40.380936
588.265015,-40.419075
588.265808,-40.385483
588.196106,-40.441387
588.265015,-40.377281
588.258484,-40.406784
588.261414,-40.375957
588.211121,-40.271675
588.25824,-40.340042
588.259216,-40.419079
588.260559,-40.386139
588.25116,-40.402145
588.269348,-40.372036
588.255371,-40.403282
588.2677,-40.383778
588.260986,-40.401787
588.210205,-40.430679
588.258057,-40.411278
588.265442,-40.404301
588.261169,-40.30407
588.267456,-40.390743
588.269165,-40.395992
588.265381,-40.341244
588.266052,-40.398647
588.269043,-40.346626
588.269226,-40.386749
588.255981,-40.398262
588.265503,-40.394455
588.279236,-40.376022
588.266296,-40.370117
588.258606,-40.34668
588.26416,-40.415974
588.261353,-40.324753
588.26123,-40.370506
588.257507,-40.302979
588.264954,-40.405102
588.211853,-40.424931
588.258057,-40.346066
588.259277,-40.411995
588.261963,-40.409664
588.262146,-40.395458
588.192017,-40.43018
588.265564,-40.412701
588.256775,-40.403015
588.252625,-40.365021
588.247131,-40.40023
588.265747,-40.345718
588.258606,-40.393162
588.268616,-40.40184
588.25592,-40.346561
588.267151,-40.409782
588.264954,-40.407722
588.26123,-40.408321
588.260071,-40.396797
588.262268,-40.401947
588.271729,-40.375801
588.26062,-40.409317
588.26062,-40.416405
588.279297,-40.349525
588.139343,-40.300842
588.26062,-40.415699
588.218689,-40.290169
588.262817,-40.40097
588.264282,-40.396992
588.201965,-40.43087
588.266174,-40.350548
588.255127,-40.416218
588.259949,-40.415627
588.254211,-40.414261
588.270264,-40.393753
588.259827,-40.391262
588.267517,-40.378742
588.266846,-40.397945
588.264465,-40.384941
588.198059,-40.440273
588.26001,-40.395828
588.258484,-40.408169
588.269531,-40.399094
588.271912,-40.404266
588.26355,-40.403183
588.258057,-40.406025
588.273376,-40.373985
588.259766,-40.410305
588.254639,-40.416946
588.27002,-40.413212
588.195313,-40.382801
588.263245,-40.40871
588.268066,-40.409389
588.267761,-40.405136
588.267456,-40.374798
588.195801,-40.294357
588.260376,-40.422943
588.262634,-40.423447
588.259644,-40.368492
588.259827,-40.422592
588.259644,-40.406734
588.266235,-40.41856
588.25647,-40.412945
588.260437,-40.397514
588.192383,-40.266613
588.259521,-40.41333
588.247437,-40.408466
588.256165,-40.373501
588.250854,-40.424797
588.270874,-40.377075
588.252014,-40.408485
588.266907,-40.402325
588.248291,-40.396824
588.26886,-40.411545
588.253662,-40.412483
588.25769,-40.403362
588.257507,-40.421574
588.209839,-40.267361
588.256592,-40.406662
588.257202,-40.431084
588.258484,-40.407967
588.198547,-40.444698
588.263672,-40.377193
588.263306,-40.408585
588.257141,-40.404598
588.256042,-40.380562
588.266724,-40.414116
588.263184,-40.419964
588.268921,-40.402157
588.247498,-40.307991
588.261597,-40.402111
588.27002,-40.397507
588.269226,-40.353909
588.192749,-40.446671
588.262512,-40.374462
588.205322,-40.34845
588.260986,-40.424053
588.268005,-40.355061
588.263977,-40.402039
588.257507,-40.373199
588.26062,-40.424732
588.257751,-40.387955
588.262329,-40.39658
588.198914,-40.423729
588.25116,-40.395817
588.262512,-40.407043
588.204712,-40.441631
588.261841,-40.416134
588.263794,-40.371162
588.263367,-40.407406
588.202026,-40.454491
588.257507,-40.392155
588.257324,-40.390869
588.202087,-40.382412
588.200378,-40.460266
588.26355,-40.413227
588.263367,-40.415993
588.25415,-40.416325
588.198547,-40.416283
588.259094,-40.397514
588.254944,-40.413216
588.196411,-40.298058
588.2677,-40.420574
588.259705,-40.426632
588.258118,-40.404518
588.270081,-40.38871
588.266479,-40.420719
588.263062,-40.414429
588.254211,-40.411434
588.262878,-40.380348
588.203796,-40.395241
588.253845,-40.419994
588.256836,-40.419453
588.269348,-40.409817
588.25708,-40.355129
588.248291,-40.415585
588.261719,-40.411747
588.262939,-40.427116
588.267334,-40.408333
588.256775,-40.418438
588.251526,-40.378548
588.19928,-40.423122
588.277344,-40.381229
588.258972,-40.356495
588.267578,-40.405865
588.253845,-40.40667
588.266052,-40.378368
588.260254,-40.404388
588.260681,-40.398453
588.198975,-40.455185
588.263428,-40.353249
588.191162,-40.446194
588.26001,-40.40942
588.237854,-40.342445
588.256836,-40.312984
588.250183,-40.415798
588.259888,-40.364559
588.255798,-40.373936
588.260742,-40.419846
588.257263,-40.408409
588.251892,-40.415848
588.220398,-40.277859
588.258179,-40.430149
588.260437,-40.411232
588.245667,-40.386356
588.257935,-40.414722
588.255005,-40.388084
588.264404,-40.397194
588.199646,-40.348064
588.20343,-40.437744
588.255432,-40.360214
588.267883,-40.376083
588.257446,-40.397179
588.265381,-40.39782
588.259521,-40.350315
588.259888,-40.415199
588.203186,-40.434887
588.23584,-40.320667
588.263733,-40.405361
588.262512,-40.418579
588.262512,-40.374191
588.265076,-40.378109
588.261841,-40.398827
588.218933,-40.277332
588.255371,-40.406414
588.243774,-40.360569
588.258118,-40.406662
588.260254,-40.422783
588.258728,-40.415955
588.261414,-40.424709
588.265198,-40.393147
588.270386,-40.333473
588.258118,-40.393059
588.260193,-40.431637
588.258423,-40.4044
588.259216,-40.391537
588.273193,-40.331722
588.204224,-40.447231
588.257996,-40.388271
588.274841,-40.373417
588.268982,-40.33374
588.201904,-40.453934
588.259827,-40.404865
588.263245,-40.396648
588.267822,-40.373501
588.259583,-40.403461
588.260925,-40.378166
588.263733,-40.405773
588.267822,-40.410816
588.259094,-40.409512
588.266418,-40.415718
588.254089,-40.404274
588.264099,-40.406792
588.271423,-40.42178
588.268311,-40.41415
588.256836,-40.410797
588.273743,-40.388306
588.276062,-40.376434
588.271057,-40.388504
588.270142,-40.398415
588.262695,-40.391113
588.241272,-40.298752
588.263855,-40.399231
588.262512,-40.413883
588.267761,-40.404968
588.263245,-40.411709
588.265259,-40.396355
588.234131,-40.278
588.267944,-40.340057
588.260803,-40.419949
588.265564,-40.410454
588.263306,-40.415394
588.267517,-40.40287
588.263184,-40.411522
588.261658,-40.382923
588.259216,-40.414375
588.253723,-40.409191
588.255859,-40.399067
588.261414,-40.371868
588.254578,-40.398262
588.26178,-40.400742
588.2677,-40.402088
588.26123,-40.374538
588.260498,-40.398811
588.265381,-40.414051
588.266724,-40.387817
588.260193,-40.421421
588.259827,-40.401234
588.265808,-40.390572
588.270203,-40.388214
588.199524,-40.453537
588.258911,-40.387688
588.25885,-40.400734
588.275696,-40.378838
588.256897,-40.391582
588.197327,-40.438255
588.262085,-40.369888
588.169495,-40.338837
588.259216,-40.388062
588.25415,-40.379108
588.258118,-40.41024
588.262573,-40.393848
588.284973,-40.353703
588.25647,-40.421242
588.259644,-40.402145
588.268677,-40.410316
588.257019,-40.384052
588.265259,-40.390194
588.260132,-40.354492
588.268005,-40.406944
588.259583,-40.393444
588.264648,-40.402706
588.204834,-40.292049
588.271118,-40.375916
588.197083,-40.43932
588.257324,-40.424934
588.271484,-40.405304
588.261292,-40.41893
588.269592,-40.414566
588.267578,-40.421242
588.26532,-40.40633
588.263977,-40.417999
588.263672,-40.424644
588.246643,-40.315052
588.268677,-40.378304
588.208557,-40.423992
588.231934,-40.306217
588.268616,-40.42511
588.263672,-40.411366
588.250488,-40.419556
588.198792,-40.435593
588.195679,-40.460476
588.263489,-40.41111
588.255005,-40.389332
588.28009,-40.343975
588.203918,-40.453232
588.259644,-40.386303
588.261108,-40.422855
588.26416,-40.406322
588.256287,-40.361454
588.254272,-40.419525
588.265381,-40.398544
588.26001,-40.39883
588.254944,-40.387402
588.260071,-40.407013
588.260864,-40.394611
588.274597,-40.402145
588.223022,-40.303425
588.264282,-40.39389
588.262634,-40.401611
588.252747,-40.405403
588.269409,-40.396828
588.272705,-40.399368
588.257751,-40.407623
588.26001,-40.428173
588.266479,-40.406982
588.260254,-40.416824
588.269165,-40.38533
588.212891,-40.406528
588.255554,-40.424965
588.262939,-40.394653
588.210022,-40.410526
588.283447,-40.35041
588.262451,-40.403461
588.266357,-40.429829
588.282227,-40.379799
588.207275,-40.4146
588.209778,-40.438137
588.261841,-40.416904
588.263123,-40.422523
588.266235,-40.419247
588.216675,-40.279625
588.256653,-40.403152
588.264893,-40.409264
588.269104,-40.351727
588.268494,-40.414291
588.271118,-40.398136
588.269104,-40.418636
588.273804,-40.410393
588.270874,-40.403175
588.264832,-40.401558
588.264282,-40.406353
588.256104,-40.405231
588.264832,-40.417973
588.2677,-40.399826
588.266052,-40.421383
588.267639,-40.400925
588.220886,-40.300877
588.261841,-40.418106
588.264465,-40.411331
588.265076,-40.380352
588.263489,-40.392723
588.276672,-40.393593
588.214355,-40.27401
588.260925,-40.375175
588.269592,-40.376282
588.19989,-40.455746
588.258423,-40.423389
588.260864,-40.421722
588.213745,-40.288715
588.264404,-40.409489
588.197998,-40.441765
588.198242,-40.45388
588.269714,-40.390751
588.258911,-40.394535
588.294556,-40.354172
588.266785,-40.415306
588.265015,-40.389156
588.257324,-40.345421
588.266602,-40.395027
588.203735,-40.443325
588.275024,-40.402271
588.266724,-40.406261
588.257446,-40.381954
588.264893,-40.396877
588.253479,-40.347717
588.266296,-40.422836
588.214172,-40.430347
588.275085,-40.388493
588.266663,-40.415028
588.266113,-40.391586
588.275146,-40.358486
588.21991,-40.419338
588.272034,-40.412277
588.269836,-40.397198
588.26416,-40.415668
588.256409,-40.387428
588.203125,-40.434437
588.205505,-40.426147
588.255493,-40.426884
588.255493,-40.400654
588.250488,-40.4118
588.261597,-40.413044
588.221924,-40.266823
588.258118,-40.408531
588.263977,-40.374271
588.261169,-40.410973
588.255371,-40.423386
588.268982,-40.377342
588.260376,-40.348633
588.258179,-40.386166
588.263367,-40.365963
588.265503,-40.390347
588.262939,-40.346947
588.256531,-40.418331
588.265869,-40.422867
588.267395,-40.42205
588.271545,-40.421291
588.262268,-40.414249
588.273132,-40.382366
588.275696,-40.384003
588.263611,-40.333874
588.196289,-40.448273
588.25592,-40.390812
588.204956,-40.438534
588.255615,-40.372353
588.247192,-40.40485
588.267883,-40.37384
588.252747,-40.397362
588.253174,-40.4086
588.256897,-40.374374
588.213745,-40.281593
588.265564,-40.411304
588.261597,-40.421829
588.195496,-40.427124
588.258545,-40.352921
588.261963,-40.375286
588.255798,-40.423241
588.264099,-40.39753
588.266418,-40.392643
588.258362,-40.414433
588.256592,-40.396076
588.260254,-40.426125
588.262573,-40.41674
588.263611,-40.397396
588.275696,-40.360733
588.266418,-40.400616
588.255798,-40.415768
588.264954,-40.405079
588.233521,-40.302979
588.259399,-40.395557
588.261475,-40.405155
588.253845,-40.413757
588.254517,-40.417614
588.240601,-40.359024
588.252258,-40.39106
588.269531,-40.377377
588.254333,-40.358894
588.256226,-40.400257
588.272522,-40.398499
588.260742,-40.41621
588.190308,-40.433804
588.266663,-40.397282
588.264404,-40.395367
588.263672,-40.412453
588.203247,-40.437618
588.257751,-40.376369
588.264465,-40.358002
588.260315,-40.408539
588.269775,-40.418274
588.264282,-40.416023
588.263916,-40.41716
588.271057,-40.382771
588.26001,-40.423
588.265442,-40.396812
588.253174,-40.393627
588.256409,-40.392193
588.196411,-40.454971
588.26593,-40.384483
588.253662,-40.379871
588.260986,-40.396542
588.262268,-40.422791
588.255005,-40.408989
588.264343,-40.37149
588.25415,-40.421329
588.259033,-40.409271
588.265137,-40.380585
588.254883,-40.41877
588.197021,-40.292068
588.199768,-40.463898
588.261047,-40.412785
588.267029,-40.426773
588.260132,-40.421146
588.264526,-40.41888
588.268311,-40.413902
588.256531,-40.42067
588.264893,-40.41201
588.263123,-40.405437
588.205688,-40.413933
588.206482,-40.442844
588.20459,-40.443031
588.260071,-40.40633
588.2677,-40.360825
588.255615,-40.373516
588.253296,-40.368721
588.258667,-40.393005
588.262939,-40.392937
588.252563,-40.427925
588.272278,-40.373207
588.206543,-40.418255
588.273743,-40.358089
588.257446,-40.359776
588.191406,-40.461037
588.250244,-40.381165
588.269165,-40.381451
588.259644,-40.412834
588.256714,-40.329647
588.261353,-40.421352
588.263794,-40.378826
588.265259,-40.422344
588.263306,-40.402885
588.263306,-40.384102
588.26886,-40.395084
588.267456,-40.425186
588.263428,-40.417786
588.265503,-40.417175
588.265381,-40.408195
588.251648,-40.42001
588.276978,-40.379025
588.277527,-40.358932
588.265015,-40.424099
588.257996,-40.395573
588.262939,-40.416149
588.202942,-40.440739
588.24292,-40.295635
588.256653,-40.41877
588.270386,-40.374634
588.253662,-40.378082
588.253662,-40.428463
588.262268,-40.391624
588.260315,-40.405991
588.270996,-40.374035
588.260925,-40.415195
588.202637,-40.449677
588.259644,-40.423199
588.270813,-40.410461
588.203247,-40.439316
588.25824,-40.354939
588.194336,-40.461788
588.209473,-40.438961
588.262756,-40.372627
588.263123,-40.376743
588.200806,-40.337208
588.266052,-40.358295
588.271667,-40.408195
588.259521,-40.434132
588.261658,-40.416798
588.261658,-40.406826
588.264648,-40.392319
588.267456,-40.396645
588.254944,-40.406364
588.253296,-40.425858
